OBJECTID,STATE_NAME,COUNTY_NAME,SETTLEMENT_NAME,ALTERNATIVE_NAME_1,ALTERNATIVE_NAME_2,ALTERNATIVE_NAME_3,FUNCTIONAL_CLASSIFICATION,CONFIDENCE,DATA_SOURCE,LATITUDE,LONGITUDE
"207,425",Eastern Equatoria,Kapoeta South,Moru-Keric,,,,Village,41,"UNMISS, WFP, NBS",4.81000000020066,33.62999999980100
"281,681",Eastern Equatoria,Kapoeta South,Morugurn,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.75995601086203,33.56735667766940
"366,529",Eastern Equatoria,Kapoeta South,NAMINIT B,,,,Village,31,"OCHA COD, NBS",4.85977440000000,33.60489010000000
"281,585",Eastern Equatoria,Kapoeta South,Nakordula,,,,Village,40,WFP,4.77303486666659,33.57878927860320
"283,105",Eastern Equatoria,Kapoeta South,Nater,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.72950568494025,33.61308219988450
"203,857",Eastern Equatoria,Kapoeta South,Tok,,,,Village,41,"UNMISS, WFP, NBS",4.34888889970381,33.77500000005090
"285,617",Eastern Equatoria,Lapon,Bari,,,,Village,212,"UNMISS, UNMISS, VAS, WFP, OCHA COD, NBS, NBS",4.56804919201744,32.46658545275730
"216,113",Eastern Equatoria,Lapon,Buboli,,,,Village,41,"UNMISS, WFP, NBS",5.31666669960936,32.45000000000090
"215,473",Eastern Equatoria,Lapon,Bwoda,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",5.19728750581459,32.48876215974680
"279,777",Eastern Equatoria,Lapon,Dorik,,,,Village,82,"WFP, OCHA COD, UNMISS, NBS, NBS",4.86050586605370,32.69145966683110
"363,025",Eastern Equatoria,Lapon,FWARA,,,,Village,31,"OCHA COD, NBS",4.63042580000000,32.85479780000000
"372,209",Eastern Equatoria,Lapon,HIDERE,,,,Village,31,"OCHA COD, NBS",4.63711860000000,32.84662790000000
"372,225",Eastern Equatoria,Lapon,HUSA,,,,Village,31,"OCHA COD, NBS",4.63624240000000,32.85274100000000
"279,377",Eastern Equatoria,Lapon,Habironge,,,,Village,40,WFP,4.90478439618374,32.68251975638250
"210,545",Eastern Equatoria,Lapon,Iboni,,,,Town,92,"UNMISS, OCHA COD, WFP, NBS, NBS",4.65856828969567,32.80168731002220
"205,265",Eastern Equatoria,Lapon,Idetak,,,,Village,41,"UNMISS, WFP, NBS",4.48333329989271,33.09999999960120
"210,353",Eastern Equatoria,Lapon,Ilyeito,,,,Village,41,"UNMISS, WFP, NBS",4.64222219959566,32.17000000020070
"271,089",Eastern Equatoria,Lapon,Imehejek,,,,Town,91,"UNMISS, WFP, NBS",4.76750000082518,32.77282998921350
"369,713",Eastern Equatoria,Lapon,KIRONGU,,,,Village,31,"OCHA COD, NBS",4.43488160000000,33.39208660000000
"208,225",Eastern Equatoria,Lapon,Kenamuke,,,,Village,41,"UNMISS, WFP, NBS",4.88444439979003,33.06527780043100
"211,521",Eastern Equatoria,Lapon,Kineti,,,,Village,41,"UNMISS, WFP, NBS",4.76472220007031,32.46666670020890
"209,249",Eastern Equatoria,Lapon,Kushadah,,,,Village,41,"UNMISS, WFP, NBS",5.11666670000903,32.41666670030880
"368,353",Eastern Equatoria,Lapon,LOBELE,,,,Village,31,"OCHA COD, NBS",4.38154710000000,33.38437080000000
"374,049",Eastern Equatoria,Lapon,LOBITHI,,,,Village,31,"OCHA COD, NBS",4.59267210000000,32.89621360000000
"369,985",Eastern Equatoria,Lapon,LOGUMAK,,,,Village,31,"OCHA COD, NBS",4.36446940000000,33.41411240000000
"366,801",Eastern Equatoria,Lapon,LONGIJA,,,,Village,31,"OCHA COD, NBS",4.63146570000000,32.85248950000000
"374,065",Eastern Equatoria,Lapon,LOTURUCH,,,,Village,31,"OCHA COD, NBS",4.34830240000000,33.38145200000000
"208,769",Eastern Equatoria,Lapon,Lafon,,,,Primary Town,181,"OCHA IDP, UNMISS, OCHA COD, UNMISS, WFP, NBS",5.02768417228754,32.46993197668020
"285,409",Eastern Equatoria,Lapon,Lalanga,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.58901822371286,32.90849339885220
"279,233",Eastern Equatoria,Lapon,Lele,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.93056225574435,32.26530975404280
"210,753",Eastern Equatoria,Lapon,Lil,,,,Village,41,"UNMISS, WFP, NBS",4.68333330039235,32.90000000000090
"267,249",Eastern Equatoria,Lapon,Litoyro,,,,Village,71,"UNMISS, WFP, NBS",4.78742899984928,32.62864699966020
"283,537",Eastern Equatoria,Lapon,Lohutok,,,,Town,121,"UNMISS, WFP, OCHA COD, NBS",4.65757329417301,32.85674410515720
"287,265",Eastern Equatoria,Lapon,Loming,,,,Village,90,"UNMISS, WFP",4.51958432405814,32.92979051042460
"281,281",Eastern Equatoria,Lapon,Lomongoli,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.82610550456621,33.17213250121480
"279,265",Eastern Equatoria,Lapon,Lomorotok,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.91796058561334,32.67902016964600
"278,881",Eastern Equatoria,Lapon,Longilayo,,,,Village,41,"UNMISS, WFP, NBS",4.90000000020069,32.64999999960120
"208,401",Eastern Equatoria,Lapon,Longiro,,,,Village,71,"UNMISS, WFP, NBS",4.89908999960466,32.60272999969060
"209,697",Eastern Equatoria,Lapon,Losinga,,,,Village,41,"UNMISS, WFP, NBS",4.96194439981502,33.19333329989270
"210,577",Eastern Equatoria,Lapon,Lowoi,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",4.68582407622097,32.16935877908530
"375,281",Eastern Equatoria,Lapon,MAITONG,,,,Village,31,"OCHA COD, NBS",4.78890330000000,32.61562780000000
"363,937",Eastern Equatoria,Lapon,MURA-LOLONGO,,,,Village,31,"OCHA COD, NBS",4.58876410000000,32.89724190000000
"209,569",Eastern Equatoria,Lapon,Manwaiti,,,,Village,41,"UNMISS, WFP, NBS",4.95000000010077,33.21666669960940
"215,489",Eastern Equatoria,Lapon,Mediket,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",5.19659840209539,32.71419472420800
"283,201",Eastern Equatoria,Lapon,Mekajik,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.71011402904003,32.78232784715330
"281,489",Eastern Equatoria,Lapon,Mura,,,,Village,121,"UNMISS, WFP, OCHA COD, NBS",4.78940248383839,32.74388178022090
"285,489",Eastern Equatoria,Lapon,Mutaram,,,,Village,152,"VAS, WFP, OCHA COD, OCHA COD, UNMISS, NBS, NBS",4.58176096459766,32.45870746088150
"366,785",Eastern Equatoria,Lapon,NGARICH,,,,Village,31,"OCHA COD, NBS",4.38155610000000,33.38436180000000
"208,561",Eastern Equatoria,Lapon,Nitingayo,,,,Village,41,"UNMISS, WFP, NBS",4.92666670020890,32.37777780000640
"210,721",Eastern Equatoria,Lapon,Omio,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",4.70265154103663,32.16515668063720
"372,625",Eastern Equatoria,Lapon,PUCWA,,,,Village,31,"OCHA COD, NBS",5.02887310000000,33.55490610000000
"285,377",Eastern Equatoria,Lapon,Pauki,,,,Village,40,WFP,4.60272338627607,32.14220717272370
"210,177",Eastern Equatoria,Lapon,River Kudo,,,,Village,41,"OCHA COD, WFP, NBS",4.62441980583020,32.18859193307210
"211,377",Eastern Equatoria,Lapon,Son,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",4.76007378427857,32.29680144633060
"276,529",Eastern Equatoria,Lapon,Tabnor,,,,Village,20,WFP,4.69048404920034,32.67281076640460
"205,409",Eastern Equatoria,Magwi,Abara,,,,Village,62,"OCHA COD, UNMISS, WFP, NBS, NBS",4.15361109987322,32.16055559976200
"206,241",Eastern Equatoria,Magwi,Adala,,,,Village,41,"UNMISS, WFP, NBS",3.93333330009256,32.13333330039240
"201,985",Eastern Equatoria,Magwi,Adusha,,,,Village,41,"UNMISS, WFP, NBS",3.84999999960115,32.14999999970110
"205,761",Eastern Equatoria,Magwi,Afoyi,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",4.19999999980098,32.03333329969290
"268,769",Eastern Equatoria,Magwi,Agba,,,,Village,40,WFP,3.89929625122187,32.08040210597330
"263,233",Eastern Equatoria,Magwi,Agoro,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.15241454199833,32.23549104987300
"266,401",Eastern Equatoria,Magwi,Aiyerri,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.04963446256124,32.41115473300540
"268,929",Eastern Equatoria,Magwi,Ambaio,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.86447269036319,32.04186713476130
"207,265",Eastern Equatoria,Magwi,Ame,,,,Village,41,"UNMISS, WFP, NBS",4.06363999958717,32.08181999959420
"205,489",Eastern Equatoria,Magwi,Ameh,,,,Village,41,"UNMISS, WFP, NBS",4.16583330016749,32.05583330036740
"270,785",Eastern Equatoria,Magwi,Angi,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.73896267069154,31.93189239621800
"200,865",Eastern Equatoria,Magwi,Apalla,,,,Village,41,"UNMISS, WFP, NBS",3.68000000030059,31.95999999990100
"200,897",Eastern Equatoria,Magwi,Aribo,,,,Village,41,"UNMISS, WFP, NBS",3.69000000010072,31.95000000010080
"276,593",Eastern Equatoria,Magwi,Aswa,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",3.72275624980193,31.97211749572670
"200,497",Eastern Equatoria,Magwi,Atepi,,,,Village,41,"UNMISS, WFP, NBS",3.89091000029708,32.13455000038310
"201,265",Eastern Equatoria,Magwi,Awe,,,,Village,41,"UNMISS, WFP, NBS",3.76666670000901,32.08333329959300
"266,545",Eastern Equatoria,Magwi,Ayum,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.03053997683929,32.13491257915310
"270,817",Eastern Equatoria,Magwi,Balala,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.71263907013781,32.00277372592760
"201,665",Eastern Equatoria,Magwi,Bera,,,,Village,41,"UNMISS, WFP, NBS",3.81666669990909,32.80000000020070
"206,593",Eastern Equatoria,Magwi,Danga,,,,Village,41,"UNMISS, WFP, NBS",3.96666669960933,32.19999999960120
"200,049",Eastern Equatoria,Magwi,Ebodze,,,,Village,41,"UNMISS, WFP, NBS",3.84999999960115,32.23333330019260
"201,089",Eastern Equatoria,Magwi,Eyibe,,,,Village,41,"UNMISS, WFP, NBS",3.73333329959291,32.01666670020890
"206,689",Eastern Equatoria,Magwi,Fadieri,,,,Village,41,"UNMISS, WFP, NBS",3.97999999970108,32.04999999990090
"266,689",Eastern Equatoria,Magwi,Fakala,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.01171029829248,32.11086055277320
"268,609",Eastern Equatoria,Magwi,Farajok,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.95310561203519,32.51672956901530
"201,025",Eastern Equatoria,Magwi,Geili,,,,Village,41,"UNMISS, WFP, NBS",3.71666670010893,32.06666670010900
"264,977",Eastern Equatoria,Magwi,Gelle,,,,Village,41,"UNMISS, WFP, NBS",3.65000000000083,32.03000000030070
"206,769",Eastern Equatoria,Magwi,Goya,,,,Village,41,"UNMISS, WFP, NBS",3.99000000040053,32.07000000040060
"201,249",Eastern Equatoria,Magwi,Gruguru,,,,Village,41,"UNMISS, WFP, NBS",3.76666670000901,32.03333329969290
"269,057",Eastern Equatoria,Magwi,Gweri,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.84743835359797,32.10186902213850
"201,857",Eastern Equatoria,Magwi,Inger,,,,Village,41,"UNMISS, WFP, NBS",3.83333330029240,32.46666670020890
"201,617",Eastern Equatoria,Magwi,Ingiji,,,,Village,41,"UNMISS, WFP, NBS",3.81666669990909,32.41666670030880
"266,305",Eastern Equatoria,Magwi,Iyiri,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.05593471081909,32.52891383230840
"200,193",Eastern Equatoria,Magwi,Jama,,,,Village,41,"UNMISS, WFP, NBS",3.86666669980917,32.58333330039240
"268,785",Eastern Equatoria,Magwi,Kerepi,,,,Village,112,"UNMISS, WFP, OCHA COD, NBS, NBS",3.90693085417638,31.92320775563430
"202,609",Eastern Equatoria,Magwi,Kimoro,,,,Village,41,"UNMISS, WFP, NBS",4.14222219969560,32.34499999985100
"200,097",Eastern Equatoria,Magwi,Kisina,,,,Village,41,"UNMISS, WFP, NBS",3.84999999960115,32.81666670040880
"206,977",Eastern Equatoria,Magwi,Kororo,,,,Village,41,"UNMISS, WFP, NBS",4.02805559968698,32.19833330044240
"201,505",Eastern Equatoria,Magwi,Labone,,,,Village,20,WFP,3.79317000039600,32.72816999275190
"269,137",Eastern Equatoria,Magwi,Labone,,,,Town,41,"WFP, NBS",3.81291550534712,32.74544989929430
"265,025",Eastern Equatoria,Magwi,Laboni,,,,Village,41,"UNMISS, WFP, NBS",3.81666669990909,32.76666669960940
"266,577",Eastern Equatoria,Magwi,Lamarnyang,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.02619417122486,32.47600565423850
"206,721",Eastern Equatoria,Magwi,Lerua,,,,Village,41,"UNMISS, WFP, NBS",3.97999999970108,32.57000000030060
"200,433",Eastern Equatoria,Magwi,Lerum,,,,Village,41,"UNMISS, WFP, NBS",3.88333330019248,32.54999999980110
"270,721",Eastern Equatoria,Magwi,Loa,,,,Village,91,"UNMISS, WFP, NBS",3.80727197442292,31.96208425968170
"200,177",Eastern Equatoria,Magwi,Logoma,,,,Village,41,"UNMISS, WFP, NBS",3.86666669980917,32.40000000010080
"270,961",Eastern Equatoria,Magwi,Lokai,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.58080017139162,32.18839449141350
"269,185",Eastern Equatoria,Magwi,Lokai,,,,Village,40,WFP,3.81561024741580,32.07980880703170
"264,273",Eastern Equatoria,Magwi,Magwi,,,,Town,191,"OCHA IDP, UNMISS, WFP, OCHA COD, UNMISS, NBS",4.13462994401755,32.29028536977490
"268,801",Eastern Equatoria,Magwi,Male,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.89735089892565,32.04585345257570
"200,209",Eastern Equatoria,Magwi,Mashi,,,,Village,41,"UNMISS, WFP, NBS",3.86666669980917,32.63333330029250
"206,529",Eastern Equatoria,Magwi,Mede,,,,Village,41,"UNMISS, WFP, NBS",3.96000000010076,32.07000000040060
"266,593",Eastern Equatoria,Magwi,Moli,,,,Village,111,"UNMISS, WFP, OCHA COD, NBS",4.03224863206952,31.95392673693030
"200,721",Eastern Equatoria,Magwi,Monyamesi,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",3.59213826976617,32.08373214082650
"268,577",Eastern Equatoria,Magwi,Morle,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.97191167888172,31.76092817529590
"200,769",Eastern Equatoria,Magwi,Mugale,,,,Village,41,"UNMISS, WFP, NBS",3.59969339603424,32.17278883473780
"268,737",Eastern Equatoria,Magwi,Mugi,,,,Village,40,WFP,3.91557633108363,31.76724937955610
"365,777",Eastern Equatoria,Magwi,NYONGWA,,,,Village,31,"OCHA COD, NBS",4.41861600000000,32.54474000000000
"268,625",Eastern Equatoria,Magwi,Ngaia,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.95145872673970,32.06091461202060
"200,081",Eastern Equatoria,Magwi,Ngnolobot,,,,Village,41,"UNMISS, WFP, NBS",3.84999999960115,32.66666669980920
"268,913",Eastern Equatoria,Magwi,Ngungwa,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.86650951180536,31.95596475896740
"270,929",Eastern Equatoria,Magwi,Nimule,,,,Primary Town,231,"OCHA IDP, OCHA IDP, UNMISS, WFP, OCHA COD, NBS",3.59640891633927,32.05881821229160
"200,801",Eastern Equatoria,Magwi,Nimule National Park,,,,Village,21,"WFP, NBS",3.65000000000083,31.96666670030880
"205,905",Eastern Equatoria,Magwi,Nyakol,,,,Village,41,"UNMISS, WFP, NBS",4.21055559986189,32.00166670005900
"265,233",Eastern Equatoria,Magwi,Obbo,,,,Village,41,"UNMISS, WFP, NBS",4.05455000038302,32.39636000041460
"201,889",Eastern Equatoria,Magwi,Obiri,,,,Village,41,"UNMISS, WFP, NBS",3.83333330029240,32.68333330019250
"202,849",Eastern Equatoria,Magwi,Odumi,,,,Village,41,"UNMISS, WFP, NBS",4.23416670033379,32.22277779995640
"202,369",Eastern Equatoria,Magwi,Ogwo,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",4.11415593784710,32.27447576484550
"264,657",Eastern Equatoria,Magwi,Okura,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.09819538530962,32.24601721062660
"200,753",Eastern Equatoria,Magwi,Olupi,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",3.60025461795709,32.09628012772660
"269,217",Eastern Equatoria,Magwi,Omdurman,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.80523783655775,31.87140863680000
"264,369",Eastern Equatoria,Magwi,Omeio,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.12563530982254,32.30061296112010
"203,057",Eastern Equatoria,Magwi,Omit,,,,Village,41,"UNMISS, WFP, NBS",4.25888889970378,32.07750000002590
"200,401",Eastern Equatoria,Magwi,Ondeili,,,,Village,41,"UNMISS, WFP, NBS",3.88333330019248,32.18333330029250
"276,577",Eastern Equatoria,Magwi,Opari,,,,Village,91,"UNMISS, OCHA COD, WFP, NBS",3.91855193232664,32.06778962419270
"266,641",Eastern Equatoria,Magwi,Orollo,,,,Village,40,WFP,4.01476816861691,32.10679549841440
"201,953",Eastern Equatoria,Magwi,Pageri,Pagheri,,,Town,151,"UNMISS, OCHA IDP, OCHA COD, UNMISS, WFP, NBS",3.84701859413366,31.95757360743690
"268,593",Eastern Equatoria,Magwi,Paja,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.97004711718154,32.05242709113820
"265,169",Eastern Equatoria,Magwi,Palebek,,,,Village,41,"UNMISS, WFP, NBS",4.02999999960110,32.12000000030060
"265,217",Eastern Equatoria,Magwi,Palotaka,,,,Town,71,"UNMISS, WFP, NBS",4.04999999560414,32.45000000000090
"265,089",Eastern Equatoria,Magwi,Palwar,,,,Village,41,"UNMISS, WFP, NBS",3.92000000000081,32.59999999970110
"268,881",Eastern Equatoria,Magwi,Parajok,,,,Town,131,"UNMISS, WFP, OCHA COD, UNMISS, NBS",3.87186721390162,32.47785941508080
"200,641",Eastern Equatoria,Magwi,Patibe,,,,Village,41,"UNMISS, WFP, NBS",3.90000000040055,31.99000000020070
"201,489",Eastern Equatoria,Magwi,Pugee,,,,Town,71,"UNMISS, WFP, NBS",3.79181999569710,32.49544999961870
"202,737",Eastern Equatoria,Magwi,Ramili,,,,Village,41,"UNMISS, WFP, NBS",4.22222219989544,32.13527780013120
"202,353",Eastern Equatoria,Magwi,River Ayi,,,,Village,21,"WFP, NBS",4.11611109994811,32.33138890007850
"200,689",Eastern Equatoria,Magwi,Shukoli,,,,Town,91,"UNMISS, OCHA COD, WFP, NBS",3.90798876806804,31.76501230067800
"201,649",Eastern Equatoria,Magwi,Teba,,,,Village,41,"UNMISS, WFP, NBS",3.81666669990909,32.70000000040060
"206,097",Eastern Equatoria,Magwi,Tekakomi,,,,Village,41,"UNMISS, WFP, NBS",3.92000000000081,32.09000000000090
"206,465",Eastern Equatoria,Magwi,Uaiya,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",3.94995282726200,32.58697443322440
"201,841",Eastern Equatoria,Magwi,Ulako,,,,Town,71,"UNMISS, WFP, NBS",3.83533798086393,31.82810792604080
"276,561",Eastern Equatoria,Magwi,Warcha,,,,Village,20,WFP,3.93495039264735,31.91527599329330
"268,689",Eastern Equatoria,Magwi,Winyanlonge,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",3.93372813934297,32.18854100806200
"287,889",Eastern Equatoria,Torit,Alego,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.43551990891751,32.15641605455820
"266,929",Eastern Equatoria,Torit,Amiting,,,,Village,41,"UNMISS, WFP, NBS",4.19000000000085,32.35000000020070
"364,609",Eastern Equatoria,Torit,Bur,,,,Village,71,"VAS, OCHA COD, NBS",4.50280000000000,32.49690000000000
"287,457",Eastern Equatoria,Torit,Buru,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.49666298381050,32.50407899824810
"373,377",Eastern Equatoria,Torit,CHUFUL,,,,Village,31,"OCHA COD, NBS",3.80201490000000,32.75281010000000
"287,441",Eastern Equatoria,Torit,Chalamni,,,,Village,111,"UNMISS, WFP, OCHA COD, NBS",4.49439761585813,32.90640184467030
"287,697",Eastern Equatoria,Torit,Dilen,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.45892217961574,32.42496307208900
"287,905",Eastern Equatoria,Torit,Dumak,,,,Village,82,"WFP, OCHA COD, UNMISS, NBS, NBS",4.43072339456984,32.55020199382780
"203,937",Eastern Equatoria,Torit,Egwi,,,,Village,41,"UNMISS, WFP, NBS",4.36555559991183,32.08472219997040
"285,745",Eastern Equatoria,Torit,Gajawuru,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.54377755928778,32.48293483437600
"262,929",Eastern Equatoria,Torit,Gesiga,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.18116935358364,32.33461965967050
"281,297",Eastern Equatoria,Torit,Ghaba,,,,Village,91,"WFP, OCHA COD, UNMISS, NBS",4.82566715431653,32.60402814408450
"207,649",Eastern Equatoria,Torit,Ghsbah,,,,Village,21,"WFP, NBS",4.83999999960110,32.61000000040060
"267,025",Eastern Equatoria,Torit,Gonyiro,,,,Village,21,"WFP, NBS",4.23999999990093,32.49999999990100
"290,513",Eastern Equatoria,Torit,Gunyoro,,,,Town,211,"UNMISS, VAS, VAS, WFP, OCHA COD, NBS",4.26580609367710,32.50227375313210
"289,057",Eastern Equatoria,Torit,Gunyuro,,,,Village,40,WFP,4.32550443468273,32.41977728799240
"369,969",Eastern Equatoria,Torit,HOTOR,,,,Village,31,"OCHA COD, NBS",4.84597140000000,32.69204650000000
"374,913",Eastern Equatoria,Torit,Hatuloru,,,,Village,71,"VAS, OCHA COD, NBS",4.44220000000000,32.28390000000000
"363,425",Eastern Equatoria,Torit,Hisiha,,,,Village,71,"VAS, OCHA COD, NBS",4.39195000000000,32.26116700000000
"205,153",Eastern Equatoria,Torit,Hiyala,,,,Village,71,"VAS, WFP, NBS",4.47182000009377,32.86455000018330
"264,641",Eastern Equatoria,Torit,Hoyuni,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.09562253555242,32.77443306673350
"287,665",Eastern Equatoria,Torit,Ibalami,,,,Village,40,WFP,4.45950865630027,32.52826248662540
"267,153",Eastern Equatoria,Torit,Ibalani,,,,Village,41,"UNMISS, WFP, NBS",4.46000000000083,32.53000000020070
"276,513",Eastern Equatoria,Torit,Ibele,,,,Village,41,"OCHA COD, WFP, NBS",4.66812253063114,32.69677733470710
"283,313",Eastern Equatoria,Torit,Idali,,,,Village,82,"WFP, OCHA COD, UNMISS, NBS, NBS",4.74695824242980,32.63142819265780
"288,801",Eastern Equatoria,Torit,Ikulis,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.36612995733248,32.88086791272490
"287,393",Eastern Equatoria,Torit,Ilieu,,,,Village,91,"WFP, VAS, OCHA COD, NBS",4.49747836133815,32.97505345105680
"371,569",Eastern Equatoria,Torit,Iloli,,,,Village,71,"VAS, OCHA COD, NBS",4.43620000000000,32.91313300000000
"203,793",Eastern Equatoria,Torit,Imodongi,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",4.31678347857553,32.64454272906460
"203,297",Eastern Equatoria,Torit,Ingama,,,,Village,41,"UNMISS, WFP, NBS",4.28861110032284,32.83777779980650
"264,209",Eastern Equatoria,Torit,Ingelire,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.13738068687002,32.78337815817630
"266,945",Eastern Equatoria,Torit,Iniela,Imela,,,Village,41,"UNMISS, WFP, NBS",4.19000000000085,32.67999999990100
"290,241",Eastern Equatoria,Torit,Irenge,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.30486701270331,32.40115705975140
"204,769",Eastern Equatoria,Torit,Irume,,,,Village,41,"UNMISS, WFP, NBS",4.38249999997583,32.95527779993140
"373,297",Eastern Equatoria,Torit,Isaru,,,,Village,71,"VAS, OCHA COD, NBS",4.64746700000000,32.64745000000000
"206,081",Eastern Equatoria,Torit,Issore,,,,Village,41,"UNMISS, WFP, NBS",3.91000000020068,32.80000000020070
"371,585",Eastern Equatoria,Torit,Italak,,,,Village,71,"VAS, OCHA COD, NBS",4.44950000000000,32.29865000000000
"203,825",Eastern Equatoria,Torit,Iyedo,,,,Village,61,"OCHA COD, UNMISS, WFP, NBS",4.35539464844510,32.53708841160180
"288,529",Eastern Equatoria,Torit,Kaforere,,,,Village,81,"WFP, OCHA COD, UNMISS, NBS",4.41830353228301,32.81938735734160
